* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 31.08.2021 20:03:03
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: CX 3.00 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
5915.406	88.382	-115.065
6001.447	88.823	-113.981
6088.740	89.305	-113.112
6177.303	89.830	-112.522
6267.154	90.400	-112.295
6358.312	91.015	-112.527
6450.796	91.670	-113.328
6544.625	92.353	-114.830
6639.818	93.040	-117.172
6736.397	93.698	-120.464
6834.380	94.291	-124.725
6933.789	94.775	-129.856
7034.643	95.104	-135.600
7136.964	95.256	-141.566
7240.773	95.235	-147.328
7346.093	95.071	-152.517
7452.944	94.823	-156.897
7561.350	94.562	-160.412
7671.332	94.355	-163.184
7782.915	94.235	-165.503
7896.120	94.194	-167.809
8010.971	94.200	-170.643
8127.493	94.165	-174.533
8245.711	93.943	-179.678
8365.647	93.390	174.523
8487.328	92.432	169.623
8610.779	91.134	167.407
8736.026	89.709	168.736
8863.095	88.438	173.131
8992.011	87.553	179.313
9122.803	87.135	-174.064
9255.497	87.131	-168.016
9390.121	87.413	-163.121
9526.704	87.880	-159.414
9665.273	88.542	-156.691
9805.857	89.437	-155.463
9948.487	90.469	-156.815
10093.191	91.435	-161.525
10240.000	92.114	-169.638
10388.944	92.316	179.935
10540.055	91.949	169.355
10693.363	91.062	160.767
10848.902	89.825	155.208
11006.703	88.454	152.565
11166.799	87.129	152.193
11329.224	85.960	153.425
11494.012	84.996	155.746
11661.195	84.234	158.798
11830.812	83.650	162.336
12002.895	83.254	166.149
12177.480	83.099	170.001
12354.606	83.231	173.576
12534.309	83.647	176.417
12716.624	84.336	177.790
12901.592	85.261	176.494
13089.250	86.229	170.846
13279.637	86.864	159.735
13472.794	86.803	144.761
13668.760	85.948	130.526
13867.577	84.545	121.079
14069.285	82.919	117.128
14273.928	81.241	117.246
14481.547	79.583	119.909
14692.186	78.020	124.100
14905.889	76.652	129.147
15122.700	75.543	134.604
15342.664	74.742	140.211
15565.829	74.342	145.743
15792.239	74.413	150.965
16021.942	74.900	155.489
16254.986	75.671	158.637
16491.422	76.636	159.125
16731.295	77.673	154.877
16974.656	78.429	143.882
17221.559	78.361	126.955
17472.053	77.095	109.651
17726.189	74.733	97.781
17984.021	71.772	92.321
18245.605	68.753	91.166
18510.994	66.053	92.004
18780.242	63.775	92.619
19053.408	61.806	90.531
19330.547	59.855	83.241
19611.715	57.457	69.926
19896.975	54.642	56.133
