* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 07.09.2021 16:09:49
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: 10rub R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
3319.909	91.504	35.486
3368.198	91.577	33.917
3417.190	91.633	32.417
3466.894	91.668	31.033
3517.321	91.670	29.808
3568.482	91.640	28.777
3620.387	91.595	27.978
3673.046	91.548	27.436
3726.472	91.513	27.137
3780.675	91.506	27.026
3835.666	91.537	27.010
3891.457	91.610	27.005
3948.060	91.708	26.996
4005.486	91.810	27.018
4063.747	91.907	27.114
4122.855	91.998	27.316
4182.824	92.085	27.627
4243.664	92.178	28.035
4305.390	92.295	28.520
4368.013	92.450	29.057
4431.547	92.660	29.617
4496.005	92.949	30.145
4561.401	93.335	30.562
4627.749	93.811	30.754
4695.061	94.375	30.583
4763.352	95.041	29.878
4832.637	95.808	28.412
4902.929	96.663	25.859
4974.244	97.577	21.787
5046.596	98.488	15.705
5120.000	99.273	7.236
5194.472	99.768	-3.516
5270.027	99.820	-15.655
5346.682	99.369	-27.635
5424.451	98.480	-37.967
5503.352	97.292	-45.865
5583.399	95.962	-51.284
5664.612	94.603	-54.581
5747.006	93.282	-56.211
5830.598	92.054	-56.588
5915.406	90.955	-56.046
6001.447	89.984	-54.825
6088.740	89.124	-53.118
6177.303	88.350	-51.056
6267.154	87.656	-48.725
6358.312	87.049	-46.183
6450.796	86.527	-43.469
6544.625	86.078	-40.586
6639.818	85.690	-37.453
6736.397	85.387	-33.861
6834.380	85.271	-29.879
6933.789	85.387	-26.574
7034.643	85.547	-24.416
7136.964	85.705	-22.377
7240.773	85.977	-20.214
7346.093	86.437	-18.341
7452.944	87.131	-17.198
7561.350	88.099	-17.365
7671.332	89.319	-19.805
