* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 17.09.2021 17:07:59
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: CX 200 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1478.851	93.271	-128.770
1500.362	93.394	-128.105
1522.185	93.521	-127.431
1544.326	93.651	-126.745
1566.789	93.787	-126.045
1589.578	93.928	-125.334
1612.699	94.074	-124.618
1636.156	94.231	-123.895
1659.955	94.409	-123.165
1684.099	94.612	-122.428
1708.595	94.825	-121.690
1733.447	95.036	-120.956
1758.661	95.240	-120.223
1784.241	95.439	-119.495
1810.193	95.643	-118.775
1836.523	95.854	-118.065
1863.236	96.075	-117.371
1890.338	96.305	-116.696
1917.833	96.546	-116.041
1945.729	96.798	-115.413
1974.030	97.062	-114.820
2002.743	97.337	-114.267
2031.873	97.623	-113.754
2061.428	97.922	-113.287
2091.412	98.233	-112.880
2121.832	98.559	-112.545
2152.695	98.898	-112.292
2184.007	99.252	-112.128
2215.774	99.622	-112.064
2248.003	100.012	-112.116
2280.701	100.424	-112.305
2313.874	100.855	-112.649
2347.530	101.297	-113.168
2381.676	101.741	-113.884
2416.318	102.184	-114.825
2451.464	102.622	-116.018
2487.122	103.063	-117.492
2523.298	103.512	-119.272
2560.000	103.952	-121.383
2597.236	104.363	-123.840
2635.014	104.736	-126.648
2673.341	105.067	-129.797
2712.226	105.353	-133.256
2751.676	105.584	-136.969
2791.700	105.746	-140.857
2832.306	105.833	-144.822
2873.503	105.842	-148.755
2915.299	105.777	-152.552
2957.703	105.645	-156.125
3000.724	105.454	-159.401
3044.370	105.211	-162.334
3088.652	104.925	-164.898
3133.577	104.608	-167.089
3179.156	104.282	-168.914
3225.398	103.959	-170.393
3272.312	103.643	-171.553
3319.909	103.339	-172.415
3368.198	103.052	-173.008
3417.190	102.792	-173.357
3466.894	102.556	-173.481
3517.321	102.331	-173.394
3568.482	102.117	-173.115
3620.387	101.926	-172.667
3673.046	101.766	-172.082
3726.472	101.640	-171.410
3780.675	101.551	-170.710
3835.666	101.499	-170.029
3891.457	101.486	-169.378
3948.060	101.503	-168.742
4005.486	101.533	-168.100
4063.747	101.566	-167.443
4122.855	101.596	-166.774
4182.824	101.622	-166.102
4243.664	101.648	-165.429
4305.390	101.685	-164.758
