* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 128k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 22.09.2021 16:33:52
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: AirDots S R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1758.661	93.397	-68.115
1784.241	93.429	-68.508
1810.193	93.461	-68.916
1836.523	93.496	-69.360
1863.236	93.534	-69.843
1890.338	93.572	-70.366
1917.833	93.612	-70.952
1945.729	93.655	-71.605
1974.030	93.694	-72.319
2002.743	93.727	-73.116
2031.873	93.754	-73.999
2061.428	93.773	-74.967
2091.412	93.780	-76.016
2121.832	93.769	-77.123
2152.695	93.739	-78.262
2184.007	93.689	-79.386
2215.774	93.622	-80.458
2248.003	93.547	-81.454
2280.701	93.473	-82.385
2313.874	93.396	-83.288
2347.530	93.310	-84.166
2381.676	93.207	-84.999
2416.318	93.082	-85.787
2451.464	92.937	-86.510
2487.122	92.785	-87.151
2523.298	92.642	-87.709
2560.000	92.501	-88.208
2597.236	92.346	-88.670
2635.014	92.177	-89.077
2673.341	92.004	-89.419
2712.226	91.834	-89.704
2751.676	91.665	-89.937
2791.700	91.495	-90.108
2832.306	91.323	-90.210
2873.503	91.150	-90.246
2915.299	90.975	-90.221
2957.703	90.797	-90.124
3000.724	90.616	-89.960
3044.370	90.431	-89.740
3088.652	90.238	-89.453
3133.577	90.036	-89.085
3179.156	89.839	-88.640
3225.398	89.651	-88.130
3272.312	89.471	-87.547
3319.909	89.298	-86.897
3368.198	89.136	-86.168
3417.190	88.988	-85.371
3466.894	88.850	-84.515
3517.321	88.706	-83.588
3568.482	88.554	-82.595
3620.387	88.403	-81.557
3673.046	88.254	-80.485
3726.472	88.103	-79.354
3780.675	87.952	-78.146
3835.666	87.810	-76.855
3891.457	87.690	-75.482
3948.060	87.588	-74.017
4005.486	87.491	-72.445
4063.747	87.390	-70.780
4122.855	87.277	-69.060
4182.824	87.148	-67.295
4243.664	87.005	-65.471
4305.390	86.856	-63.572
4368.013	86.705	-61.599
4431.547	86.560	-59.563
4496.005	86.437	-57.452
4561.401	86.349	-55.269
4627.749	86.276	-53.043
4695.061	86.206	-50.760
4763.352	86.144	-48.402
4832.637	86.094	-45.975
4902.929	86.053	-43.501
4974.244	86.030	-40.949
5046.596	86.039	-38.307
5120.000	86.092	-35.624
5194.472	86.190	-32.920
5270.027	86.311	-30.242
5346.682	86.439	-27.643
5424.451	86.572	-25.138
5503.352	86.711	-22.713
5583.399	86.858	-20.326
5664.612	87.001	-17.975
5747.006	87.132	-15.667
5830.598	87.267	-13.395
5915.406	87.424	-11.151
6001.447	87.601	-8.908
6088.740	87.783	-6.636
6177.303	87.960	-4.341
6267.154	88.142	-1.989
6358.312	88.345	0.413
6450.796	88.580	2.819
6544.625	88.852	5.182
6639.818	89.160	7.438
6736.397	89.501	9.512
6834.380	89.874	11.360
6933.789	90.279	12.928
7034.643	90.714	14.135
