* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 17:29:00
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: V90 EQ L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1684.099	88.803	-158.589
1708.595	89.014	-159.210
1733.447	89.218	-159.891
1758.661	89.409	-160.654
1784.241	89.587	-161.522
1810.193	89.758	-162.515
1836.523	89.922	-163.629
1863.236	90.074	-164.841
1890.338	90.213	-166.141
1917.833	90.338	-167.534
1945.729	90.446	-169.012
1974.030	90.535	-170.559
2002.743	90.605	-172.153
2031.873	90.655	-173.779
2061.428	90.682	-175.427
2091.412	90.685	-177.077
2121.832	90.666	-178.702
2152.695	90.624	179.720
2184.007	90.560	178.208
2215.774	90.475	176.787
2248.003	90.376	175.475
2280.701	90.271	174.288
2313.874	90.158	173.241
2347.530	90.035	172.345
2381.676	89.900	171.601
2416.318	89.753	171.004
2451.464	89.597	170.536
2487.122	89.443	170.188
2523.298	89.302	169.958
2560.000	89.171	169.847
2597.236	89.036	169.856
2635.014	88.901	169.992
2673.341	88.775	170.243
2712.226	88.668	170.594
2751.676	88.583	171.044
2791.700	88.520	171.601
2832.306	88.478	172.250
2873.503	88.462	172.975
2915.299	88.474	173.762
2957.703	88.518	174.580
3000.724	88.596	175.393
3044.370	88.709	176.155
3088.652	88.856	176.795
3133.577	89.036	177.225
3179.156	89.249	177.373
3225.398	89.487	177.222
3272.312	89.742	176.780
3319.909	90.010	176.015
3368.198	90.286	174.861
3417.190	90.559	173.295
3466.894	90.808	171.349
3517.321	91.010	169.056
3568.482	91.160	166.410
3620.387	91.252	163.381
3673.046	91.269	159.980
3726.472	91.187	156.289
3780.675	90.986	152.483
3835.666	90.660	148.797
3891.457	90.217	145.481
3948.060	89.663	142.783
4005.486	89.003	140.925
4063.747	88.251	140.098
4122.855	87.435	140.455
4182.824	86.592	142.102
4243.664	85.776	145.082
4305.390	85.062	149.331
4368.013	84.532	154.606
4431.547	84.255	160.446
4496.005	84.279	166.221
4561.401	84.584	171.252
4627.749	85.066	175.013
4695.061	85.608	177.271
4763.352	86.124	178.113
4832.637	86.551	177.862
4902.929	86.851	176.937
4974.244	87.030	175.732
5046.596	87.118	174.547
5120.000	87.144	173.571
5194.472	87.131	172.886
5270.027	87.086	172.495
5346.682	87.018	172.350
5424.451	86.947	172.370
5503.352	86.884	172.476
5583.399	86.828	172.619
5664.612	86.758	172.778
5747.006	86.661	172.954
5830.598	86.551	173.166
5915.406	86.441	173.442
6001.447	86.324	173.817
6088.740	86.186	174.346
6177.303	86.013	175.096
6267.154	85.814	176.148
6358.312	85.613	177.587
6450.796	85.429	179.470
6544.625	85.278	-178.193
6639.818	85.179	-175.436
6736.397	85.152	-172.319
6834.380	85.214	-168.932
6933.789	85.385	-165.365
7034.643	85.684	-161.720
7136.964	86.124	-158.152
7240.773	86.721	-154.851
7346.093	87.503	-152.037
7452.944	88.502	-150.045
7561.350	89.733	-149.389
7671.332	91.148	-150.834
7782.915	92.604	-155.425
7896.120	93.837	-164.081
8010.971	94.525	-176.508
8127.493	94.433	169.687
8245.711	93.565	157.910
8365.647	92.163	150.218
8487.328	90.556	146.589
8610.779	88.999	145.989
8736.026	87.613	147.367
8863.095	86.418	150.010
8992.011	85.405	153.464
9122.803	84.562	157.462
9255.497	83.877	161.865
9390.121	83.347	166.553
9526.704	82.967	171.395
9665.273	82.730	176.275
9805.857	82.627	-178.924
9948.487	82.660	-174.344
10093.191	82.839	-170.133
10240.000	83.172	-166.474
10388.944	83.632	-163.571
10540.055	84.165	-161.583
10693.363	84.728	-160.634
10848.902	85.306	-160.852
11006.703	85.871	-162.425
11166.799	86.370	-165.561
11329.224	86.710	-170.265
11494.012	86.778	-176.025
11661.195	86.504	178.262
11830.812	85.942	173.539
12002.895	85.184	170.058
12177.480	84.270	168.100
12354.606	83.263	167.938
12534.309	82.255	169.406
12716.624	81.313	172.071
12901.592	80.469	175.508
13089.250	79.746	179.416
13279.637	79.179	-176.396
13472.794	78.826	-172.072
13668.760	78.732	-167.696
13867.577	78.821	-163.203
14069.285	78.958	-158.332
14273.928	79.073	-152.746
14481.547	79.268	-146.427
14692.186	79.773	-140.197
14905.889	80.707	-135.988
15122.700	81.839	-136.127
15342.664	82.740	-141.303
15565.829	83.143	-149.426
15792.239	83.079	-157.176
16021.942	82.808	-162.598
16254.986	82.601	-166.030
16491.422	82.639	-169.183
16731.295	82.966	-174.473
16974.656	83.379	175.326
17221.559	83.362	158.887
17472.053	82.370	139.378
17726.189	80.230	123.182
17984.021	77.201	114.034
18245.605	73.731	112.276
18510.994	70.319	118.714
18780.242	68.295	131.121
19053.408	68.499	136.513
19330.547	68.498	130.048
19611.715	67.551	121.967
19896.975	66.504	117.342
