* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 16.09.2021 18:13:04
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Arena EQ R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
2712.226	98.227	4.700
2751.676	98.248	3.755
2791.700	98.263	2.783
2832.306	98.265	1.794
2873.503	98.252	0.805
2915.299	98.223	-0.161
2957.703	98.178	-1.078
3000.724	98.115	-1.915
3044.370	98.033	-2.645
3088.652	97.930	-3.240
3133.577	97.816	-3.677
3179.156	97.708	-3.948
3225.398	97.616	-4.057
3272.312	97.545	-4.019
3319.909	97.500	-3.873
3368.198	97.486	-3.671
3417.190	97.512	-3.468
3466.894	97.568	-3.315
3517.321	97.631	-3.256
3568.482	97.693	-3.317
3620.387	97.750	-3.493
3673.046	97.799	-3.740
3726.472	97.840	-3.985
3780.675	97.882	-4.158
3835.666	97.947	-4.233
3891.457	98.063	-4.265
3948.060	98.234	-4.390
4005.486	98.438	-4.761
4063.747	98.647	-5.489
4122.855	98.836	-6.630
4182.824	98.982	-8.196
4243.664	99.073	-10.176
4305.390	99.100	-12.552
4368.013	99.050	-15.284
4431.547	98.904	-18.267
4496.005	98.653	-21.306
4561.401	98.296	-24.137
4627.749	97.826	-26.465
4695.061	97.250	-28.013
4763.352	96.610	-28.583
4832.637	95.952	-28.086
4902.929	95.316	-26.536
4974.244	94.750	-24.024
5046.596	94.306	-20.721
5120.000	94.023	-16.840
5194.472	93.915	-12.617
5270.027	93.975	-8.301
5346.682	94.200	-4.167
5424.451	94.592	-0.529
5503.352	95.139	2.281
5583.399	95.800	3.933
5664.612	96.502	4.144
5747.006	97.158	2.745
5830.598	97.699	-0.221
5915.406	98.055	-4.421
6001.447	98.171	-9.223
6088.740	98.027	-13.859
6177.303	97.652	-17.679
6267.154	97.120	-20.319
6358.312	96.525	-21.705
6450.796	95.938	-21.954
6544.625	95.404	-21.257
6639.818	94.949	-19.809
6736.397	94.590	-17.795
6834.380	94.339	-15.386
6933.789	94.209	-12.746
7034.643	94.209	-10.036
7136.964	94.343	-7.430
7240.773	94.608	-5.122
7346.093	95.013	-3.332
7452.944	95.565	-2.336
7561.350	96.258	-2.488
7671.332	97.041	-4.221
7782.915	97.812	-7.990
7896.120	98.426	-14.039
8010.971	98.714	-22.015
8127.493	98.541	-30.783
8245.711	97.874	-38.791
8365.647	96.816	-44.827
8487.328	95.528	-48.450
8610.779	94.169	-49.848
8736.026	92.844	-49.454
8863.095	91.600	-47.695
8992.011	90.460	-44.920
9122.803	89.437	-41.400
9255.497	88.531	-37.330
9390.121	87.742	-32.804
9526.704	87.070	-27.872
9665.273	86.516	-22.593
9805.857	86.083	-17.053
9948.487	85.791	-11.378
10093.191	85.673	-5.774
10240.000	85.753	-0.552
10388.944	86.012	3.849
10540.055	86.352	6.945
10693.363	86.643	8.514
10848.902	86.770	8.924
11006.703	86.693	9.073
11166.799	86.466	9.855
11329.224	86.207	11.658
11494.012	86.015	14.323
11661.195	85.920	17.441
11830.812	85.921	20.637
12002.895	86.018	23.639
12177.480	86.189	26.173
12354.606	86.375	27.993
12534.309	86.501	29.053
12716.624	86.509	29.599
12901.592	86.382	30.073
13089.250	86.154	30.935
13279.637	85.922	32.526
13472.794	85.834	34.978
13668.760	86.040	38.179
13867.577	86.557	41.798
14069.285	87.293	45.318
14273.928	88.141	47.951
14481.547	89.018	48.553
14692.186	89.782	46.019
14905.889	90.227	40.276
15122.700	90.234	32.933
15342.664	89.918	25.988
15565.829	89.511	19.865
15792.239	89.081	14.061
16021.942	88.543	8.891
16254.986	87.886	5.037
16491.422	87.239	2.053
16731.295	86.664	-1.402
16974.656	86.098	-6.203
17221.559	85.448	-12.384
17472.053	84.624	-19.635
17726.189	83.538	-27.453
17984.021	82.124	-34.861
18245.605	80.381	-40.490
18510.994	78.426	-42.929
18780.242	76.580	-41.246
19053.408	75.592	-37.332
19330.547	75.776	-37.767
19611.715	75.930	-46.606
19896.975	75.478	-56.362
