* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 20:27:27
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Spacesihp R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
6088.740	91.445	-164.866
6177.303	91.604	-165.074
6267.154	91.762	-165.435
6358.312	91.928	-165.952
6450.796	92.101	-166.628
6544.625	92.276	-167.467
6639.818	92.445	-168.470
6736.397	92.609	-169.634
6834.380	92.768	-170.959
6933.789	92.929	-172.442
7034.643	93.096	-174.093
7136.964	93.265	-175.938
7240.773	93.433	-178.024
7346.093	93.602	179.607
7452.944	93.779	176.913
7561.350	93.970	173.853
7671.332	94.165	170.386
7782.915	94.338	166.470
7896.120	94.464	162.082
8010.971	94.504	157.248
8127.493	94.404	152.065
8245.711	94.124	146.693
8365.647	93.670	141.351
8487.328	93.064	136.276
8610.779	92.337	131.666
8736.026	91.514	127.650
8863.095	90.613	124.279
8992.011	89.654	121.521
9122.803	88.658	119.303
9255.497	87.641	117.554
9390.121	86.609	116.219
9526.704	85.551	115.321
9665.273	84.451	114.993
9805.857	83.301	115.426
9948.487	82.125	116.776
10093.191	80.975	119.065
10240.000	79.905	122.174
10388.944	78.946	125.907
10540.055	78.073	130.067
10693.363	77.259	134.517
10848.902	76.502	139.176
11006.703	75.809	144.026
11166.799	75.186	149.065
11329.224	74.645	154.310
11494.012	74.180	159.750
11661.195	73.769	165.361
11830.812	73.406	171.160
12002.895	73.098	177.168
12177.480	72.847	-176.641
12354.606	72.647	-170.268
12534.309	72.499	-163.697
12716.624	72.402	-156.977
12901.592	72.372	-150.144
13089.250	72.451	-143.227
13279.637	72.707	-136.303
13472.794	73.237	-129.453
13668.760	74.113	-122.753
13867.577	75.277	-116.318
14069.285	76.602	-110.261
14273.928	78.023	-104.776
14481.547	79.609	-100.264
14692.186	81.503	-97.484
14905.889	83.771	-98.057
15122.700	86.141	-104.969
15342.664	87.931	-121.219
15565.829	88.449	-144.531
15792.239	87.525	-165.690
16021.942	85.644	-177.978
16254.986	83.539	177.771
16491.422	81.704	178.158
16731.295	80.270	-179.202
16974.656	79.223	-175.536
17221.559	78.552	-171.542
17472.053	78.242	-167.704
17726.189	78.287	-164.493
17984.021	78.713	-162.500
18245.605	79.578	-162.661
18510.994	80.876	-166.637
18780.242	82.310	-177.136
19053.408	83.222	163.547
19330.547	82.924	138.001
19611.715	81.207	114.528
19896.975	78.854	100.296
