* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 128k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 22.09.2021 16:35:32
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: AirDots S L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1945.729	104.566	58.260
1974.030	105.213	53.417
2002.743	105.783	47.604
2031.873	106.234	40.944
2061.428	106.550	33.662
2091.412	106.721	25.887
2121.832	106.719	17.713
2152.695	106.509	9.470
2184.007	106.089	1.675
2215.774	105.495	-5.253
2248.003	104.786	-11.098
2280.701	104.016	-15.840
2313.874	103.226	-19.592
2347.530	102.441	-22.516
2381.676	101.673	-24.763
2416.318	100.924	-26.452
2451.464	100.198	-27.684
2487.122	99.506	-28.541
2523.298	98.858	-29.090
2560.000	98.250	-29.385
2597.236	97.668	-29.462
2635.014	97.105	-29.355
2673.341	96.566	-29.085
2712.226	96.058	-28.670
2751.676	95.581	-28.150
2791.700	95.133	-27.560
2832.306	94.706	-26.898
2873.503	94.298	-26.156
2915.299	93.910	-25.357
2957.703	93.538	-24.503
3000.724	93.178	-23.570
3044.370	92.829	-22.571
3088.652	92.487	-21.547
3133.577	92.151	-20.517
3179.156	91.831	-19.462
3225.398	91.532	-18.372
3272.312	91.252	-17.237
3319.909	90.988	-16.047
3368.198	90.740	-14.830
3417.190	90.516	-13.580
3466.894	90.308	-12.302
3517.321	90.098	-11.005
3568.482	89.885	-9.701
3620.387	89.674	-8.391
3673.046	89.467	-7.045
3726.472	89.269	-5.666
3780.675	89.082	-4.263
3835.666	88.913	-2.832
3891.457	88.768	-1.379
3948.060	88.647	0.092
4005.486	88.535	1.588
4063.747	88.420	3.113
4122.855	88.291	4.651
4182.824	88.142	6.209
4243.664	87.979	7.801
4305.390	87.811	9.409
4368.013	87.647	11.028
4431.547	87.496	12.678
4496.005	87.367	14.360
4561.401	87.265	16.065
4627.749	87.179	17.792
4695.061	87.098	19.556
4763.352	87.032	21.378
4832.637	86.983	23.252
4902.929	86.942	25.165
4974.244	86.914	27.103
5046.596	86.916	29.035
5120.000	86.958	30.956
5194.472	87.032	32.886
5270.027	87.115	34.814
5346.682	87.198	36.751
5424.451	87.302	38.746
5503.352	87.442	40.697
5583.399	87.611	42.503
5664.612	87.783	44.163
5747.006	87.945	45.717
5830.598	88.118	47.209
5915.406	88.320	48.658
6001.447	88.556	50.095
6088.740	88.817	51.526
6177.303	89.095	52.898
6267.154	89.402	54.192
6358.312	89.763	55.396
6450.796	90.188	56.396
6544.625	90.678	56.983
6639.818	91.209	56.997
6736.397	91.753	56.419
6834.380	92.306	55.278
6933.789	92.874	53.489
7034.643	93.440	50.934
7136.964	93.964	47.536
7240.773	94.408	43.274
7346.093	94.739	38.265
7452.944	94.932	32.768
7561.350	94.989	27.096
7671.332	94.923	21.512
7782.915	94.734	16.208
7896.120	94.414	11.456
8010.971	93.984	7.559
8127.493	93.468	4.656
8245.711	92.890	2.720
8365.647	92.301	1.576
8487.328	91.749	1.019
8610.779	91.270	0.922
8736.026	90.875	1.136
8863.095	90.559	1.464
8992.011	90.320	1.808
9122.803	90.164	2.142
9255.497	90.103	2.323
9390.121	90.146	2.145
9526.704	90.291	1.490
9665.273	90.524	0.191
9805.857	90.835	-2.111
9948.487	91.194	-5.861
10093.191	91.529	-11.400
10240.000	91.738	-18.931
10388.944	91.684	-28.254
10540.055	91.233	-38.409
10693.363	90.337	-47.990
10848.902	89.065	-55.895
11006.703	87.546	-61.629
11166.799	85.917	-65.200
11329.224	84.288	-66.958
11494.012	82.738	-67.385
11661.195	81.286	-66.811
11830.812	79.913	-65.423
12002.895	78.624	-63.456
12177.480	77.428	-61.081
12354.606	76.304	-58.312
12534.309	75.234	-55.226
12716.624	74.218	-51.943
12901.592	73.255	-48.486
13089.250	72.358	-44.804
13279.637	71.582	-40.983
13472.794	71.011	-37.180
13668.760	70.693	-33.354
13867.577	70.569	-29.475
14069.285	70.511	-25.543
14273.928	70.396	-21.525
14481.547	70.181	-17.411
14692.186	69.893	-13.282
14905.889	69.588	-9.316
15122.700	69.343	-5.485
15342.664	69.206	-1.671
15565.829	69.217	2.144
15792.239	69.426	6.084
16021.942	69.829	10.058
16254.986	70.280	13.748
16491.422	70.759	17.559
16731.295	71.388	21.357
16974.656	72.283	24.532
17221.559	73.569	26.387
17472.053	75.295	25.725
17726.189	77.276	20.371
17984.021	78.979	7.169
18245.605	79.685	-14.454
18510.994	78.934	-37.682
18780.242	76.866	-53.598
19053.408	74.111	-60.083
19330.547	71.298	-59.953
19611.715	68.698	-56.127
19896.975	66.642	-51.843
