* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 4 sweeps at -12,0 dBFS  With no timing reference
* Dated: 31.08.2021 18:21:17
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: VK4 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1522.185	85.263	-146.666
1544.326	85.348	-146.665
1566.789	85.432	-146.664
1589.578	85.522	-146.663
1612.699	85.621	-146.667
1636.156	85.733	-146.674
1659.955	85.856	-146.684
1684.099	85.980	-146.702
1708.595	86.099	-146.728
1733.447	86.211	-146.762
1758.661	86.322	-146.806
1784.241	86.433	-146.859
1810.193	86.544	-146.925
1836.523	86.658	-147.005
1863.236	86.775	-147.098
1890.338	86.892	-147.206
1917.833	87.005	-147.328
1945.729	87.112	-147.465
1974.030	87.219	-147.614
2002.743	87.326	-147.778
2031.873	87.431	-147.958
2061.428	87.532	-148.152
2091.412	87.631	-148.360
2121.832	87.732	-148.583
2152.695	87.830	-148.820
2184.007	87.923	-149.073
2215.774	88.013	-149.339
2248.003	88.102	-149.620
2280.701	88.189	-149.914
2313.874	88.276	-150.219
2347.530	88.360	-150.533
2381.676	88.440	-150.859
2416.318	88.513	-151.196
2451.464	88.583	-151.543
2487.122	88.652	-151.895
2523.298	88.717	-152.252
2560.000	88.779	-152.614
2597.236	88.838	-152.980
2635.014	88.892	-153.349
2673.341	88.944	-153.717
2712.226	88.998	-154.082
2751.676	89.049	-154.444
2791.700	89.092	-154.804
2832.306	89.131	-155.162
2873.503	89.165	-155.522
2915.299	89.197	-155.889
2957.703	89.229	-156.262
3000.724	89.263	-156.640
3044.370	89.299	-157.024
3088.652	89.338	-157.410
3133.577	89.378	-157.799
3179.156	89.420	-158.194
3225.398	89.463	-158.600
3272.312	89.511	-159.021
3319.909	89.565	-159.459
3368.198	89.628	-159.915
3417.190	89.704	-160.390
3466.894	89.791	-160.887
3517.321	89.878	-161.411
3568.482	89.962	-161.965
3620.387	90.041	-162.554
3673.046	90.116	-163.181
3726.472	90.189	-163.848
3780.675	90.262	-164.559
3835.666	90.338	-165.317
3891.457	90.416	-166.123
3948.060	90.498	-166.979
4005.486	90.573	-167.882
4063.747	90.619	-168.831
4122.855	90.625	-169.824
4182.824	90.588	-170.857
4243.664	90.511	-171.923
4305.390	90.405	-173.013
4368.013	90.280	-174.113
4431.547	90.142	-175.213
4496.005	89.991	-176.298
4561.401	89.825	-177.352
4627.749	89.649	-178.355
4695.061	89.463	-179.287
4763.352	89.270	179.868
4832.637	89.075	179.125
4902.929	88.879	178.493
4974.244	88.683	177.974
5046.596	88.486	177.573
5120.000	88.287	177.292
5194.472	88.085	177.139
5270.027	87.876	177.127
5346.682	87.658	177.270
5424.451	87.434	177.578
5503.352	87.207	178.051
5583.399	86.982	178.690
5664.612	86.764	179.487
5747.006	86.559	-179.575
5830.598	86.376	-178.515
5915.406	86.223	-177.355
6001.447	86.092	-176.108
6088.740	85.973	-174.777
6177.303	85.868	-173.350
6267.154	85.780	-171.792
6358.312	85.719	-170.073
6450.796	85.699	-168.189
6544.625	85.734	-166.173
6639.818	85.831	-164.080
6736.397	86.000	-161.953
6834.380	86.258	-159.813
6933.789	86.631	-157.721
7034.643	87.125	-155.903
7136.964	87.720	-154.586
7240.773	88.407	-153.773
7346.093	89.225	-153.511
7452.944	90.222	-154.113
7561.350	91.414	-156.157
7671.332	92.743	-160.479
7782.915	94.024	-168.084
7896.120	94.972	-179.559
8010.971	95.308	165.992
8127.493	94.885	151.301
8245.711	93.777	139.302
8365.647	92.238	131.233
8487.328	90.567	126.651
8610.779	88.973	124.533
8736.026	87.533	123.979
8863.095	86.245	124.367
8992.011	85.099	125.281
9122.803	84.084	126.457
9255.497	83.187	127.720
9390.121	82.379	128.946
9526.704	81.638	130.044
9665.273	80.947	130.959
9805.857	80.281	131.664
9948.487	79.616	132.127
10093.191	78.928	132.317
10240.000	78.190	132.355
10388.944	77.398	132.534
10540.055	76.556	133.084
10693.363	75.646	134.140
10848.902	74.652	135.815
11006.703	73.597	138.212
11166.799	72.527	141.417
11329.224	71.493	145.515
11494.012	70.555	150.558
11661.195	69.758	156.468
11830.812	69.136	162.900
12002.895	68.714	169.253
12177.480	68.480	174.879
12354.606	68.332	179.508
12534.309	68.125	-176.488
