* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 20.09.2021 16:45:10
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Tanya L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1612.699	87.999	-141.884
1636.156	88.091	-141.228
1659.955	88.199	-140.574
1684.099	88.328	-139.912
1708.595	88.466	-139.235
1733.447	88.600	-138.543
1758.661	88.722	-137.850
1784.241	88.836	-137.157
1810.193	88.950	-136.456
1836.523	89.067	-135.745
1863.236	89.189	-135.028
1890.338	89.318	-134.304
1917.833	89.455	-133.572
1945.729	89.600	-132.843
1974.030	89.754	-132.129
2002.743	89.915	-131.439
2031.873	90.083	-130.776
2061.428	90.256	-130.146
2091.412	90.432	-129.543
2121.832	90.612	-128.951
2152.695	90.797	-128.354
2184.007	90.989	-127.748
2215.774	91.192	-127.145
2248.003	91.414	-126.563
2280.701	91.656	-126.028
2313.874	91.913	-125.552
2347.530	92.176	-125.135
2381.676	92.441	-124.787
2416.318	92.702	-124.506
2451.464	92.960	-124.295
2487.122	93.224	-124.162
2523.298	93.506	-124.111
2560.000	93.793	-124.143
2597.236	94.072	-124.248
2635.014	94.342	-124.403
2673.341	94.612	-124.571
2712.226	94.895	-124.709
2751.676	95.210	-124.801
2791.700	95.572	-124.939
2832.306	95.979	-125.337
2873.503	96.406	-126.141
2915.299	96.827	-127.304
2957.703	97.245	-128.738
3000.724	97.666	-130.518
3044.370	98.066	-132.792
3088.652	98.406	-135.562
3133.577	98.669	-138.663
3179.156	98.865	-141.920
3225.398	99.002	-145.224
3272.312	99.084	-148.504
3319.909	99.112	-151.704
3368.198	99.097	-154.777
3417.190	99.049	-157.692
3466.894	98.968	-160.419
3517.321	98.845	-162.932
3568.482	98.682	-165.224
3620.387	98.493	-167.296
3673.046	98.287	-169.158
3726.472	98.065	-170.809
3780.675	97.831	-172.239
3835.666	97.593	-173.422
3891.457	97.367	-174.338
3948.060	97.154	-174.978
4005.486	96.948	-175.319
4063.747	96.754	-175.374
4122.855	96.577	-175.253
4182.824	96.413	-175.094
4243.664	96.251	-174.966
4305.390	96.090	-174.858
4368.013	95.934	-174.735
4431.547	95.788	-174.582
4496.005	95.669	-174.402
4561.401	95.588	-174.203
4627.749	95.532	-173.998
4695.061	95.492	-173.820
4763.352	95.472	-173.708
4832.637	95.470	-173.692
4902.929	95.473	-173.777
4974.244	95.480	-173.962
5046.596	95.502	-174.249
5120.000	95.542	-174.631
5194.472	95.593	-175.098
5270.027	95.634	-175.639
5346.682	95.656	-176.256
5424.451	95.666	-176.963
5503.352	95.669	-177.763
5583.399	95.664	-178.639
5664.612	95.637	-179.569
5747.006	95.581	-180.538
5830.598	95.513	-181.530
5915.406	95.452	-182.540
6001.447	95.394	-183.566
6088.740	95.327	-184.597
6177.303	95.235	-185.621
6267.154	95.124	-186.629
6358.312	95.011	-187.615
6450.796	94.897	-188.571
6544.625	94.780	-189.491
6639.818	94.659	-190.368
6736.397	94.538	-191.204
6834.380	94.422	-192.010
6933.789	94.320	-192.798
7034.643	94.239	-193.596
7136.964	94.182	-194.458
7240.773	94.146	-195.463
7346.093	94.134	-196.685
7452.944	94.154	-198.191
7561.350	94.211	-200.057
7671.332	94.291	-202.371
7782.915	94.364	-205.217
7896.120	94.391	-208.635
8010.971	94.325	-212.569
8127.493	94.099	-216.840
8245.711	93.675	-221.173
8365.647	93.064	-225.256
8487.328	92.303	-228.825
8610.779	91.434	-231.701
8736.026	90.490	-233.785
8863.095	89.487	-235.051
8992.011	88.450	-235.529
9122.803	87.410	-235.285
9255.497	86.394	-234.401
9390.121	85.420	-232.948
9526.704	84.495	-230.987
9665.273	83.616	-228.586
9805.857	82.778	-225.812
9948.487	81.983	-222.721
10093.191	81.242	-219.354
10240.000	80.569	-215.725
10388.944	79.968	-211.839
10540.055	79.408	-207.713
10693.363	78.870	-203.365
10848.902	78.362	-198.808
11006.703	77.901	-194.041
11166.799	77.506	-189.074
11329.224	77.190	-183.935
11494.012	76.953	-178.644
11661.195	76.772	-173.199
11830.812	76.643	-167.588
12002.895	76.583	-161.812
12177.480	76.603	-155.899
12354.606	76.692	-149.911
12534.309	76.850	-143.901
12716.624	77.084	-137.885
12901.592	77.420	-131.895
13089.250	77.913	-126.010
13279.637	78.656	-120.372
13472.794	79.772	-115.208
13668.760	81.330	-110.906
13867.577	83.236	-108.073
14069.285	85.293	-107.608
14273.928	87.258	-110.831
14481.547	88.829	-119.118
14692.186	89.668	-132.275
14905.889	89.582	-147.095
15122.700	88.684	-159.163
15342.664	87.364	-166.294
15565.829	86.096	-169.038
15792.239	85.208	-168.895
16021.942	84.795	-167.147
16254.986	84.811	-164.791
16491.422	85.252	-162.888
16731.295	86.173	-163.011
16974.656	87.508	-167.807
17221.559	88.752	-180.809
17472.053	89.077	-202.653
17726.189	87.921	-226.321
17984.021	85.377	-242.909
18245.605	82.069	-250.715
18510.994	78.725	-253.016
18780.242	75.796	-252.941
19053.408	73.357	-252.198
19330.547	71.271	-251.632
19611.715	69.413	-251.641
19896.975	67.970	-252.072
