* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 14:40:20
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: ES6 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
2152.695	85.594	28.831
2184.007	85.801	30.049
2215.774	86.032	31.506
2248.003	86.275	33.022
2280.701	86.520	34.572
2313.874	86.767	36.222
2347.530	87.024	37.954
2381.676	87.302	39.753
2416.318	87.587	41.712
2451.464	87.871	43.723
2487.122	88.169	45.546
2523.298	88.477	47.055
2560.000	88.778	48.190
2597.236	89.073	48.918
2635.014	89.391	49.299
2673.341	89.739	49.500
2712.226	90.108	49.591
2751.676	90.495	49.542
2791.700	90.896	49.324
2832.306	91.305	48.918
2873.503	91.719	48.302
2915.299	92.132	47.472
2957.703	92.543	46.422
3000.724	92.934	45.154
3044.370	93.302	43.850
3088.652	93.660	42.574
3133.577	93.997	41.394
3179.156	94.317	40.470
3225.398	94.629	39.616
3272.312	94.914	38.698
3319.909	95.163	37.866
3368.198	95.412	36.941
3417.190	95.670	35.756
3466.894	95.873	34.269
3517.321	96.006	32.344
3568.482	96.114	30.131
3620.387	96.211	27.918
3673.046	96.285	25.792
3726.472	96.338	23.767
3780.675	96.377	21.866
3835.666	96.414	20.100
3891.457	96.462	18.474
3948.060	96.519	17.000
4005.486	96.575	15.691
4063.747	96.625	14.540
4122.855	96.668	13.532
4182.824	96.703	12.654
4243.664	96.740	11.887
4305.390	96.789	11.208
4368.013	96.853	10.733
4431.547	96.970	10.673
4496.005	97.163	11.006
4561.401	97.412	11.783
4627.749	97.727	12.812
4695.061	98.103	13.744
4763.352	98.507	14.521
4832.637	99.002	14.987
4902.929	99.583	14.950
4974.244	100.196	14.260
5046.596	100.895	12.625
5120.000	101.653	9.708
5194.472	102.342	5.119
5270.027	102.880	-1.612
5346.682	103.146	-10.333
5424.451	103.041	-20.325
5503.352	102.574	-30.417
5583.399	101.803	-39.344
5664.612	100.802	-46.478
5747.006	99.662	-51.733
5830.598	98.489	-55.316
5915.406	97.365	-57.534
6001.447	96.327	-58.686
6088.740	95.377	-59.019
6177.303	94.501	-58.723
6267.154	93.683	-57.811
6358.312	92.931	-55.862
6450.796	92.293	-52.385
6544.625	91.776	-47.458
6639.818	91.340	-41.789
6736.397	90.967	-36.265
6834.380	90.628	-31.117
6933.789	90.397	-25.922
7034.643	90.335	-20.645
7136.964	90.353	-16.128
7240.773	90.449	-12.956
7346.093	90.693	-10.797
7452.944	91.102	-9.266
7561.350	91.697	-8.395
7671.332	92.497	-8.488
7782.915	93.503	-10.106
7896.120	94.663	-14.137
8010.971	95.798	-21.762
8127.493	96.586	-33.836
8245.711	96.692	-49.508
8365.647	95.943	-65.623
8487.328	94.421	-78.653
8610.779	92.416	-87.105
8736.026	90.257	-91.513
8863.095	88.164	-93.062
8992.011	86.223	-92.626
9122.803	84.452	-90.367
9255.497	82.890	-86.318
9390.121	81.508	-81.417
9526.704	80.193	-76.302
9665.273	79.005	-70.504
9805.857	77.944	-64.310
9948.487	76.896	-58.025
10093.191	75.926	-50.419
10240.000	75.103	-40.785
10388.944	74.373	-30.005
10540.055	73.695	-19.292
10693.363	73.004	-9.327
10848.902	72.328	0.592
11006.703	71.777	11.017
11166.799	71.286	20.582
11329.224	70.813	28.303
11494.012	70.430	34.976
11661.195	70.132	41.407
11830.812	69.897	47.849
12002.895	69.731	54.378
12177.480	69.639	60.946
12354.606	69.618	67.498
12534.309	69.668	74.027
12716.624	69.797	80.586
12901.592	70.025	87.299
13089.250	70.395	94.805
13279.637	71.052	104.320
13472.794	72.113	115.631
13668.760	73.560	126.692
13867.577	75.414	136.988
14069.285	77.614	147.025
14273.928	80.062	155.025
14481.547	82.796	158.703
14692.186	85.504	155.219
14905.889	87.598	141.150
15122.700	88.571	118.821
15342.664	88.340	97.204
15565.829	87.338	81.709
15792.239	85.959	69.167
16021.942	84.228	56.275
16254.986	82.037	44.825
16491.422	79.385	37.571
16731.295	76.446	35.170
16974.656	73.490	36.731
17221.559	70.764	41.007
17472.053	68.365	46.971
17726.189	66.284	53.936
17984.021	64.451	61.493
18245.605	62.761	69.589
18510.994	61.162	78.694
18780.242	59.629	89.855
19053.408	58.159	105.124
19330.547	56.802	125.652
19611.715	55.552	147.935
19896.975	54.588	164.104
