* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 14:15:48
* REW Settings:
*  C-weighting compensation: On
*  Target level: 87.5 dB
* Note: ; 
* Measurement: MH 755 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
3891.457	96.203	162.761
3948.060	95.985	161.987
4005.486	95.766	161.337
4063.747	95.533	160.803
4122.855	95.282	160.383
4182.824	95.008	160.071
4243.664	94.715	159.858
4305.390	94.413	159.727
4368.013	94.110	159.668
4431.547	93.810	159.682
4496.005	93.527	159.763
4561.401	93.270	159.898
4627.749	93.023	160.082
4695.061	92.774	160.322
4763.352	92.526	160.632
4832.637	92.282	161.037
4902.929	92.035	161.567
4974.244	91.795	162.234
5046.596	91.581	163.024
5120.000	91.406	163.893
5194.472	91.263	164.789
5270.027	91.130	165.684
5346.682	90.991	166.573
5424.451	90.850	167.466
5503.352	90.718	168.370
5583.399	90.595	169.298
5664.612	90.471	170.265
5747.006	90.340	171.276
5830.598	90.221	172.332
5915.406	90.136	173.426
6001.447	90.084	174.541
6088.740	90.053	175.656
6177.303	90.028	176.756
6267.154	90.014	177.830
6358.312	90.028	178.874
6450.796	90.069	179.874
6544.625	90.135	-179.184
6639.818	90.225	-178.318
6736.397	90.341	-177.542
6834.380	90.487	-176.886
6933.789	90.670	-176.392
7034.643	90.896	-176.110
7136.964	91.163	-176.112
7240.773	91.467	-176.485
7346.093	91.809	-177.325
7452.944	92.193	-178.730
7561.350	92.619	179.199
7671.332	93.064	176.362
7782.915	93.493	172.671
7896.120	93.864	168.066
8010.971	94.123	162.541
8127.493	94.194	156.176
8245.711	94.014	149.173
8365.647	93.559	141.925
8487.328	92.827	134.998
8610.779	91.850	128.993
8736.026	90.676	124.358
8863.095	89.364	121.312
8992.011	87.984	119.830
9122.803	86.608	119.726
9255.497	85.291	120.745
9390.121	84.064	122.639
9526.704	82.937	125.213
9665.273	81.901	128.312
9805.857	80.942	131.836
9948.487	80.055	135.764
10093.191	79.261	140.012
10240.000	78.579	144.304
10388.944	77.969	148.579
10540.055	77.386	153.038
10693.363	76.830	157.729
10848.902	76.314	162.611
11006.703	75.850	167.664
11166.799	75.450	172.868
11329.224	75.134	178.218
11494.012	74.900	-176.286
11661.195	74.723	-170.648
11830.812	74.591	-164.873
12002.895	74.519	-158.966
12177.480	74.520	-152.933
12354.606	74.588	-146.768
12534.309	74.725	-140.527
12716.624	74.941	-134.235
12901.592	75.262	-127.925
13089.250	75.743	-121.693
13279.637	76.479	-115.664
13472.794	77.603	-110.007
13668.760	79.211	-105.039
13867.577	81.265	-101.253
14069.285	83.643	-99.621
14273.928	86.124	-102.128
14481.547	88.279	-111.811
14692.186	89.490	-130.047
14905.889	89.315	-151.970
15122.700	87.844	-169.094
15342.664	85.685	-177.988
15565.829	83.583	179.268
15792.239	81.980	179.870
16021.942	80.922	-177.904
16254.986	80.237	-175.016
16491.422	79.793	-172.107
16731.295	79.548	-169.708
16974.656	79.526	-168.409
17221.559	79.733	-168.979
17472.053	80.069	-172.377
17726.189	80.325	-179.525
17984.021	80.220	169.499
18245.605	79.517	156.253
18510.994	78.152	143.366
18780.242	76.253	132.774
19053.408	74.045	124.761
19330.547	71.702	118.602
19611.715	69.322	113.658
19896.975	67.336	110.230
