* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 01.09.2021 2:19:32
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: IER-Z1R L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
3620.387	93.142	-129.718
3673.046	93.667	-131.897
3726.472	94.104	-134.484
3780.675	94.451	-137.358
3835.666	94.705	-140.368
3891.457	94.873	-143.298
3948.060	94.968	-145.962
4005.486	94.998	-148.251
4063.747	94.978	-150.134
4122.855	94.925	-151.653
4182.824	94.850	-152.895
4243.664	94.768	-153.970
4305.390	94.691	-155.002
4368.013	94.616	-156.091
4431.547	94.539	-157.300
4496.005	94.453	-158.642
4561.401	94.350	-160.072
4627.749	94.197	-161.464
4695.061	93.975	-162.609
4763.352	93.703	-163.269
4832.637	93.410	-163.288
4902.929	93.125	-162.614
4974.244	92.893	-161.309
5046.596	92.764	-159.572
5120.000	92.761	-157.684
5194.472	92.871	-155.931
5270.027	93.051	-154.518
5346.682	93.261	-153.546
5424.451	93.482	-153.023
5503.352	93.706	-152.882
5583.399	93.928	-153.036
5664.612	94.136	-153.431
5747.006	94.328	-154.074
5830.598	94.526	-155.037
5915.406	94.736	-156.423
6001.447	94.934	-158.309
6088.740	95.075	-160.717
6177.303	95.114	-163.567
6267.154	95.029	-166.663
6358.312	94.819	-169.720
6450.796	94.487	-172.409
6544.625	94.051	-174.433
6639.818	93.548	-175.598
6736.397	93.022	-175.841
6834.380	92.523	-175.215
6933.789	92.097	-173.849
7034.643	91.782	-171.930
7136.964	91.603	-169.699
7240.773	91.574	-167.455
7346.093	91.704	-165.535
7452.944	91.998	-164.286
7561.350	92.438	-164.097
7671.332	92.967	-165.366
7782.915	93.485	-168.411
7896.120	93.867	-173.330
8010.971	93.978	-179.787
8127.493	93.697	173.124
8245.711	92.991	166.653
8365.647	91.938	161.840
8487.328	90.675	159.136
8610.779	89.343	158.475
8736.026	88.044	159.501
8863.095	86.830	161.785
8992.011	85.728	164.980
9122.803	84.755	168.846
9255.497	83.920	173.201
9390.121	83.221	177.900
9526.704	82.652	-177.174
9665.273	82.206	-172.106
9805.857	81.872	-166.974
9948.487	81.649	-161.860
10093.191	81.550	-156.824
10240.000	81.588	-151.911
10388.944	81.760	-147.180
10540.055	82.040	-142.705
10693.363	82.417	-138.557
10848.902	82.906	-134.820
11006.703	83.529	-131.624
11166.799	84.315	-129.161
11329.224	85.281	-127.717
11494.012	86.402	-127.689
11661.195	87.609	-129.586
11830.812	88.809	-133.973
12002.895	89.873	-141.273
12177.480	90.631	-151.405
12354.606	90.945	-163.449
12534.309	90.778	-175.943
12716.624	90.200	172.325
12901.592	89.329	161.818
13089.250	88.271	152.457
13279.637	87.095	144.132
13472.794	85.864	136.979
13668.760	84.666	131.339
13867.577	83.550	127.529
14069.285	82.490	125.674
14273.928	81.439	125.656
14481.547	80.407	127.170
14692.186	79.480	129.807
14905.889	78.778	133.094
15122.700	78.448	136.456
15342.664	78.639	139.037
15565.829	79.415	139.419
15792.239	80.567	135.419
16021.942	81.521	125.016
16254.986	81.635	109.319
16491.422	80.655	93.511
16731.295	78.810	81.916
16974.656	76.578	74.670
17221.559	74.370	70.075
17472.053	72.409	66.688
17726.189	70.825	62.866
17984.021	69.550	56.605
18245.605	68.193	47.709
18510.994	66.407	39.010
18780.242	64.206	33.804
19053.408	61.875	33.461
19330.547	59.702	37.146
19611.715	57.821	42.346
19896.975	56.495	45.498
