* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 2:15:58
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: E12 Ultra L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
4832.637	105.174	-153.509
4902.929	105.459	-155.740
4974.244	105.692	-158.584
5046.596	105.856	-161.993
5120.000	105.931	-165.827
5194.472	105.892	-169.871
5270.027	105.718	-173.897
5346.682	105.406	-177.688
5424.451	104.977	178.929
5503.352	104.458	176.065
5583.399	103.866	173.800
5664.612	103.206	172.232
5747.006	102.489	171.433
5830.598	101.762	171.392
5915.406	101.066	172.035
6001.447	100.418	173.259
6088.740	99.813	174.976
6177.303	99.241	177.126
6267.154	98.716	179.634
6358.312	98.254	-177.575
6450.796	97.849	-174.558
6544.625	97.500	-171.370
6639.818	97.208	-167.977
6736.397	96.966	-164.365
6834.380	96.787	-160.592
6933.789	96.715	-156.759
7034.643	96.752	-153.074
7136.964	96.884	-149.600
7240.773	97.131	-146.283
7346.093	97.495	-143.392
7452.944	98.011	-141.211
7561.350	98.734	-139.810
7671.332	99.654	-139.563
7782.915	100.709	-141.700
7896.120	101.739	-147.569
8010.971	102.423	-157.620
8127.493	102.427	-170.502
8245.711	101.586	177.021
8365.647	100.040	167.736
8487.328	98.084	162.423
8610.779	96.005	160.743
8736.026	93.997	161.870
8863.095	92.142	164.905
8992.011	90.469	169.158
9122.803	88.927	174.155
9255.497	87.477	179.743
9390.121	86.166	-173.959
9526.704	85.012	-167.182
9665.273	83.966	-160.240
9805.857	82.966	-152.918
9948.487	82.033	-145.287
10093.191	81.157	-137.590
10240.000	80.360	-129.710
10388.944	79.628	-121.422
10540.055	78.946	-112.800
10693.363	78.329	-104.118
10848.902	77.750	-95.552
11006.703	77.198	-86.811
11166.799	76.687	-77.770
11329.224	76.245	-68.546
11494.012	75.877	-59.153
11661.195	75.569	-49.638
11830.812	75.305	-40.077
12002.895	75.101	-30.335
12177.480	74.954	-20.363
12354.606	74.832	-10.280
12534.309	74.753	-0.065
12716.624	74.744	9.960
12901.592	74.846	20.401
13089.250	75.123	31.474
13279.637	75.630	42.528
13472.794	76.325	53.259
13668.760	77.181	63.487
13867.577	78.308	73.827
14069.285	79.714	84.055
14273.928	81.305	93.593
14481.547	83.076	102.602
14692.186	85.130	110.242
14905.889	87.757	115.003
15122.700	90.740	114.878
15342.664	93.339	105.473
15565.829	94.742	85.743
15792.239	94.638	63.140
16021.942	93.374	47.236
16254.986	91.710	38.021
16491.422	89.983	31.028
16731.295	87.816	25.635
16974.656	85.023	24.113
17221.559	81.817	29.399
17472.053	78.581	42.088
17726.189	75.787	61.090
17984.021	73.856	82.768
18245.605	72.963	103.798
18510.994	72.857	122.977
18780.242	73.146	141.534
19053.408	73.814	160.217
19330.547	74.602	177.813
19611.715	75.046	-166.694
19896.975	74.782	-155.939
