* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 128k Log Swept Sine, 4 sweeps at -12,0 dBFS  With no timing reference
* Dated: 19.08.2021 14:52:22
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: 
* Measurement: vk4s2 t4
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
8850.0	1.816003
9000.0	1.494903
9120.0	1.226074
9250.0	0.927354
9380.0	0.632719
9500.0	0.364566
9620.0	0.086249
9750.0	-0.214062
9880.0	-0.506685
10000.0	-0.773584
10150.0	-1.081790
10300.0	-1.376471
10440.0	-1.647986
10600.0	-1.953543
10750.0	-2.244389
10900.0	-2.536804
11060.0	-2.844308
11200.0	-3.109950
11380.0	-3.461771
11500.0	-3.693701
11720.0	-4.112660
11800.0	-4.257284
12060.0	-4.683381
12200.0	-4.903753
12410.0	-5.229687
12500.0	-5.367836
12650.0	-5.605484
12800.0	-5.834210
13150.0	-6.365762
13200.0	-6.438066
13400.0	-6.715660
13600.0	-6.988101
13800.0	-7.257717
14000.0	-7.517855
14300.0	-7.886308
14500.0	-8.123745
14750.0	-8.415672
15000.0	-8.715272
15250.0	-9.074042
15500.0	-9.443325
15750.0	-9.807172
16000.0	-10.171314
16250.0	-10.650040
16500.0	-11.125899
16750.0	-11.604175
17000.0	-12.083749
17250.0	-12.693373
17500.0	-13.315338
17750.0	-13.918267
18000.0	-14.547918
18250.0	-15.271635
18500.0	-16.019214
18750.0	-16.755150
19000.0	-17.483102
19250.0	-18.314026
19500.0	-19.137254
19750.0	-19.944366
20000.0	-20.610000
