* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 16.09.2021 17:38:13
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Arena R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
5346.682	96.829	18.000
5424.451	97.338	21.117
5503.352	97.998	23.365
5583.399	98.767	24.428
5664.612	99.571	24.032
5747.006	100.329	22.007
5830.598	100.972	18.373
5915.406	101.428	13.447
6001.447	101.640	7.842
6088.740	101.587	2.317
6177.303	101.293	-2.468
6267.154	100.833	-6.125
6358.312	100.299	-8.556
6450.796	99.760	-9.860
6544.625	99.262	-10.222
6639.818	98.830	-9.837
6736.397	98.481	-8.881
6834.380	98.228	-7.519
6933.789	98.080	-5.898
7034.643	98.049	-4.170
7136.964	98.137	-2.490
7240.773	98.346	-1.028
7346.093	98.685	0.008
7452.944	99.166	0.361
7561.350	99.788	-0.312
7671.332	100.508	-2.437
7782.915	101.235	-6.466
7896.120	101.834	-12.693
8010.971	102.142	-20.919
8127.493	102.008	-30.198
8245.711	101.378	-39.040
8365.647	100.325	-46.106
8487.328	99.004	-50.761
8610.779	97.579	-53.069
8736.026	96.167	-53.445
8863.095	94.825	-52.342
8992.011	93.578	-50.122
9122.803	92.447	-47.040
9255.497	91.444	-43.313
9390.121	90.569	-39.098
9526.704	89.814	-34.462
9665.273	89.172	-29.445
9805.857	88.651	-24.122
9948.487	88.274	-18.634
10093.191	88.074	-13.207
10240.000	88.077	-8.182
10388.944	88.258	-4.016
10540.055	88.514	-1.174
10693.363	88.710	0.173
10848.902	88.734	0.462
11006.703	88.554	0.635
11166.799	88.233	1.557
11329.224	87.893	3.542
11494.012	87.632	6.389
11661.195	87.476	9.673
11830.812	87.419	13.019
12002.895	87.461	16.173
12177.480	87.582	18.870
12354.606	87.721	20.857
12534.309	87.804	22.077
12716.624	87.774	22.764
12901.592	87.611	23.359
13089.250	87.349	24.339
13279.637	87.086	26.039
13472.794	86.971	28.573
13668.760	87.151	31.815
13867.577	87.639	35.416
14069.285	88.337	38.831
14273.928	89.127	41.258
14481.547	89.921	41.610
14692.186	90.574	38.888
14905.889	90.876	33.182
