* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 20:34:23
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Spaceship L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1500.362	93.856	-133.772
1522.185	93.962	-133.327
1544.326	94.076	-132.893
1566.789	94.197	-132.481
1589.578	94.324	-132.090
1612.699	94.456	-131.713
1636.156	94.595	-131.345
1659.955	94.753	-130.988
1684.099	94.932	-130.641
1708.595	95.120	-130.295
1733.447	95.302	-129.951
1758.661	95.473	-129.610
1784.241	95.638	-129.271
1810.193	95.804	-128.939
1836.523	95.977	-128.618
1863.236	96.158	-128.312
1890.338	96.348	-128.035
1917.833	96.545	-127.799
1945.729	96.749	-127.606
1974.030	96.958	-127.452
2002.743	97.171	-127.334
2031.873	97.390	-127.247
2061.428	97.616	-127.192
2091.412	97.850	-127.175
2121.832	98.093	-127.207
2152.695	98.345	-127.303
2184.007	98.607	-127.477
2215.774	98.878	-127.737
2248.003	99.162	-128.088
2280.701	99.461	-128.538
2313.874	99.771	-129.095
2347.530	100.086	-129.771
2381.676	100.398	-130.581
2416.318	100.701	-131.538
2451.464	100.995	-132.656
2487.122	101.287	-133.945
2523.298	101.586	-135.415
2560.000	101.879	-137.078
2597.236	102.151	-138.944
2635.014	102.397	-141.012
2673.341	102.620	-143.276
2712.226	102.822	-145.724
2751.676	102.999	-148.341
2791.700	103.141	-151.100
2832.306	103.243	-153.964
2873.503	103.301	-156.891
2915.299	103.313	-159.835
2957.703	103.278	-162.747
3000.724	103.197	-165.577
3044.370	103.069	-168.281
3088.652	102.893	-170.822
3133.577	102.677	-173.168
3179.156	102.437	-175.295
3225.398	102.184	-177.190
3272.312	101.922	-178.853
3319.909	101.651	179.714
3368.198	101.379	178.507
3417.190	101.113	177.536
3466.894	100.852	176.811
3517.321	100.587	176.341
3568.482	100.323	176.124
3620.387	100.078	176.133
3673.046	99.867	176.295
3726.472	99.694	176.493
3780.675	99.553	176.618
3835.666	99.433	176.617
3891.457	99.328	176.517
3948.060	99.222	176.396
4005.486	99.101	176.329
4063.747	98.959	176.364
4122.855	98.794	176.519
4182.824	98.608	176.792
4243.664	98.408	177.168
4305.390	98.203	177.630
4368.013	98.005	178.166
4431.547	97.818	178.769
4496.005	97.658	179.424
4561.401	97.533	-179.886
4627.749	97.429	-179.169
4695.061	97.331	-178.433
4763.352	97.249	-177.674
4832.637	97.183	-176.893
4902.929	97.128	-176.095
4974.244	97.090	-175.298
5046.596	97.082	-174.527
5120.000	97.109	-173.802
