* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 01.09.2021 2:18:12
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: IER-Z1R R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
6267.154	95.107	-169.233
6358.312	94.737	-172.596
6450.796	94.248	-175.224
6544.625	93.673	-176.915
6639.818	93.054	-177.581
6736.397	92.438	-177.236
6834.380	91.868	-175.973
6933.789	91.389	-173.929
7034.643	91.037	-171.290
7136.964	90.835	-168.321
7240.773	90.795	-165.336
7346.093	90.925	-162.653
7452.944	91.227	-160.589
7561.350	91.691	-159.471
7671.332	92.278	-159.664
7782.915	92.906	-161.556
7896.120	93.461	-165.435
8010.971	93.797	-171.230
8127.493	93.763	-178.260
8245.711	93.289	174.698
8365.647	92.423	168.878
8487.328	91.288	165.008
8610.779	90.029	163.219
8736.026	88.755	163.269
8863.095	87.535	164.780
8992.011	86.411	167.373
9122.803	85.412	170.751
9255.497	84.550	174.706
9390.121	83.829	179.083
9526.704	83.244	-176.246
9665.273	82.788	-171.397
9805.857	82.452	-166.468
9948.487	82.235	-161.536
10093.191	82.151	-156.676
10240.000	82.218	-151.971
10388.944	82.433	-147.507
10540.055	82.766	-143.372
10693.363	83.208	-139.678
10848.902	83.773	-136.564
11006.703	84.484	-134.229
11166.799	85.356	-132.970
11329.224	86.380	-133.192
11494.012	87.494	-135.397
11661.195	88.569	-140.089
11830.812	89.462	-147.540
12002.895	90.039	-157.458
12177.480	90.198	-168.831
12354.606	89.924	179.685
12534.309	89.291	169.066
12716.624	88.408	159.577
12901.592	87.351	151.043
13089.250	86.158	143.300
13279.637	84.864	136.447
13472.794	83.539	130.802
13668.760	82.295	126.711
13867.577	81.191	124.371
14069.285	80.186	123.812
14273.928	79.210	124.922
14481.547	78.250	127.427
14692.186	77.369	130.996
14905.889	76.681	135.297
15122.700	76.326	139.929
15342.664	76.440	144.262
15565.829	77.123	147.404
15792.239	78.352	147.986
16021.942	79.808	143.806
16254.986	80.889	132.885
16491.422	81.046	116.717
16731.295	80.128	100.726
