* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 31.08.2021 20:00:23
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: CX 3.00 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1544.326	84.211	-154.670
1566.789	84.415	-154.724
1589.578	84.591	-155.145
1612.699	84.728	-155.687
1636.156	84.846	-156.203
1659.955	84.953	-156.665
1684.099	85.048	-157.067
1708.595	85.123	-157.402
1733.447	85.185	-157.672
1758.661	85.242	-157.888
1784.241	85.296	-158.057
1810.193	85.350	-158.173
1836.523	85.411	-158.247
1863.236	85.481	-158.293
1890.338	85.557	-158.337
1917.833	85.632	-158.421
1945.729	85.703	-158.552
1974.030	85.770	-158.710
2002.743	85.834	-158.869
2031.873	85.892	-159.026
2061.428	85.943	-159.193
2091.412	85.994	-159.362
2121.832	86.045	-159.531
2152.695	86.092	-159.710
2184.007	86.133	-159.900
2215.774	86.168	-160.090
2248.003	86.197	-160.280
2280.701	86.219	-160.469
2313.874	86.233	-160.639
2347.530	86.237	-160.762
2381.676	86.226	-160.790
2416.318	86.204	-160.659
2451.464	86.188	-160.290
2487.122	86.206	-159.671
2523.298	86.286	-158.977
2560.000	86.428	-158.511
2597.236	86.594	-158.475
2635.014	86.744	-158.824
2673.341	86.863	-159.405
2712.226	86.952	-160.100
2751.676	87.008	-160.828
2791.700	87.033	-161.532
2832.306	87.034	-162.185
2873.503	87.020	-162.784
2915.299	86.995	-163.338
2957.703	86.963	-163.853
3000.724	86.927	-164.328
3044.370	86.888	-164.766
3088.652	86.848	-165.178
3133.577	86.804	-165.562
3179.156	86.755	-165.915
3225.398	86.703	-166.237
3272.312	86.653	-166.533
3319.909	86.604	-166.801
3368.198	86.558	-167.038
3417.190	86.519	-167.248
3466.894	86.485	-167.432
3517.321	86.445	-167.574
3568.482	86.389	-167.630
3620.387	86.320	-167.496
3673.046	86.275	-167.143
3726.472	86.278	-166.892
3780.675	86.280	-166.948
3835.666	86.245	-167.043
3891.457	86.192	-166.935
3948.060	86.155	-166.552
4005.486	86.160	-166.049
4063.747	86.176	-165.738
4122.855	86.147	-165.612
4182.824	86.066	-165.477
4243.664	85.952	-165.269
4305.390	85.824	-165.001
4368.013	85.695	-164.697
4431.547	85.572	-164.373
4496.005	85.456	-164.037
4561.401	85.345	-163.703
4627.749	85.242	-163.376
4695.061	85.148	-163.056
4763.352	85.063	-162.757
4832.637	84.987	-162.488
4902.929	84.918	-162.253
4974.244	84.851	-162.061
5046.596	84.780	-161.917
5120.000	84.698	-161.810
5194.472	84.601	-161.727
5270.027	84.476	-161.653
5346.682	84.312	-161.558
5424.451	84.102	-161.387
5503.352	83.842	-161.063
5583.399	83.528	-160.480
5664.612	83.164	-159.517
5747.006	82.754	-158.030
5830.598	82.322	-155.865
5915.406	81.898	-152.877
6001.447	81.516	-148.976
6088.740	81.217	-144.174
6177.303	81.055	-138.610
6267.154	81.074	-132.565
6358.312	81.297	-126.408
6450.796	81.720	-120.504
6544.625	82.319	-115.138
6639.818	83.057	-110.503
6736.397	83.901	-106.697
6834.380	84.835	-103.752
6933.789	85.843	-101.668
7034.643	86.908	-100.459
7136.964	88.017	-100.175
7240.773	89.156	-100.914
7346.093	90.316	-102.806
7452.944	91.481	-105.991
7561.350	92.618	-110.609
7671.332	93.671	-116.746
7782.915	94.556	-124.353
7896.120	95.187	-133.200
8010.971	95.500	-142.848
8127.493	95.446	-152.657
8245.711	95.008	-161.847
