* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 4 sweeps at -12,0 dBFS  With no timing reference
* Dated: 31.08.2021 18:24:37
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: VK4 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
3726.472	88.691	-158.038
3780.675	88.848	-158.407
3835.666	89.016	-158.871
3891.457	89.194	-159.434
3948.060	89.383	-160.100
4005.486	89.571	-160.881
4063.747	89.738	-161.791
4122.855	89.870	-162.842
4182.824	89.963	-164.039
4243.664	90.019	-165.388
4305.390	90.045	-166.890
4368.013	90.047	-168.538
4431.547	90.028	-170.323
4496.005	89.983	-172.222
4561.401	89.905	-174.201
4627.749	89.796	-176.220
4695.061	89.654	-178.237
4763.352	89.479	179.800
4832.637	89.275	177.947
4902.929	89.047	176.250
4974.244	88.795	174.750
5046.596	88.524	173.476
5120.000	88.240	172.443
5194.472	87.947	171.649
5270.027	87.643	171.084
5346.682	87.327	170.749
5424.451	87.002	170.654
5503.352	86.673	170.803
5583.399	86.345	171.186
5664.612	86.024	171.789
5747.006	85.718	172.593
5830.598	85.435	173.575
5915.406	85.184	174.719
6001.447	84.960	176.005
6088.740	84.757	177.416
6177.303	84.574	178.942
6267.154	84.414	-179.414
6358.312	84.279	-177.636
6450.796	84.178	-175.699
6544.625	84.123	-173.597
6639.818	84.125	-171.345
6736.397	84.196	-168.970
6834.380	84.355	-166.502
6933.789	84.628	-163.987
7034.643	85.034	-161.565
7136.964	85.580	-159.516
7240.773	86.251	-158.032
7346.093	87.065	-157.208
7452.944	88.058	-157.332
7561.350	89.247	-158.973
7671.332	90.578	-162.981
7782.915	91.861	-170.388
7896.120	92.797	178.194
8010.971	93.092	163.747
8127.493	92.600	149.187
8245.711	91.404	137.561
8365.647	89.774	130.080
8487.328	88.016	126.238
8610.779	86.336	124.975
8736.026	84.816	125.378
8863.095	83.461	126.837
8992.011	82.264	128.971
9122.803	81.218	131.522
9255.497	80.311	134.299
9390.121	79.518	137.173
9526.704	78.823	140.056
9665.273	78.220	142.873
9805.857	77.690	145.563
9948.487	77.215	148.078
10093.191	76.783	150.378
10240.000	76.400	152.411
10388.944	76.074	154.076
10540.055	75.772	155.268
10693.363	75.413	156.092
10848.902	74.958	156.770
11006.703	74.410	157.457
11166.799	73.784	158.287
11329.224	73.100	159.462
11494.012	72.378	161.221
11661.195	71.629	163.806
11830.812	70.877	167.401
12002.895	70.187	172.002
12177.480	69.668	177.311
12354.606	69.385	-177.298
12534.309	69.264	-172.502
12716.624	69.159	-168.569
12901.592	68.965	-165.130
13089.250	68.671	-161.482
13279.637	68.364	-157.132
13472.794	68.231	-151.972
13668.760	68.481	-146.135
13867.577	69.127	-139.849
14069.285	69.937	-133.324
14273.928	70.734	-126.720
14481.547	71.531	-120.209
14692.186	72.467	-114.092
14905.889	73.721	-108.847
15122.700	75.438	-105.229
15342.664	77.675	-104.596
15565.829	80.188	-109.293
15792.239	82.336	-121.828
16021.942	83.446	-141.229
16254.986	83.257	-160.866
16491.422	82.095	-174.446
16731.295	80.658	178.414
16974.656	79.611	174.524
17221.559	79.235	170.384
17472.053	79.316	162.957
17726.189	79.339	150.362
17984.021	78.752	133.758
18245.605	77.285	117.587
18510.994	75.139	105.780
18780.242	72.794	98.763
19053.408	70.732	94.535
19330.547	69.186	90.657
19611.715	67.985	85.276
19896.975	66.940	79.850
