* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 16:55:21
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: V90 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
12002.895	88.719	171.543
12177.480	87.631	168.830
12354.606	86.474	168.730
12534.309	85.393	170.285
12716.624	84.394	172.848
12901.592	83.456	176.372
13089.250	82.624	-179.192
13279.637	81.979	-174.088
13472.794	81.606	-168.594
13668.760	81.568	-162.945
13867.577	81.789	-157.283
14069.285	82.108	-151.506
14273.928	82.428	-145.269
14481.547	82.884	-138.297
14692.186	83.815	-131.417
14905.889	85.313	-127.616
15122.700	86.865	-130.375
15342.664	87.875	-139.671
15565.829	88.139	-151.560
15792.239	87.831	-161.823
16021.942	87.320	-168.917
16254.986	86.913	-173.977
16491.422	86.749	-179.464
16731.295	86.721	171.698
16974.656	86.432	157.482
17221.559	85.331	139.787
17472.053	83.068	125.459
17726.189	79.742	121.654
17984.021	76.203	128.743
18245.605	74.255	135.829
18510.994	73.437	134.686
18780.242	71.998	132.034
19053.408	70.081	135.970
19330.547	69.292	143.404
19611.715	69.699	142.190
19896.975	69.700	134.410
