* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 04.09.2021 17:29:55
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: CX 3.00 EQ R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1890.338	95.375	-157.875
1917.833	95.415	-158.186
1945.729	95.456	-158.462
1974.030	95.501	-158.711
2002.743	95.550	-158.943
2031.873	95.607	-159.184
2061.428	95.668	-159.468
2091.412	95.730	-159.813
2121.832	95.788	-160.210
2152.695	95.839	-160.635
2184.007	95.883	-161.077
2215.774	95.923	-161.526
2248.003	95.961	-161.984
2280.701	96.002	-162.451
2313.874	96.040	-162.920
2347.530	96.067	-163.381
2381.676	96.076	-163.816
2416.318	96.061	-164.197
2451.464	96.021	-164.472
2487.122	95.973	-164.558
2523.298	95.946	-164.382
2560.000	95.962	-163.955
2597.236	96.039	-163.481
2635.014	96.172	-163.305
2673.341	96.324	-163.646
2712.226	96.452	-164.435
2751.676	96.538	-165.443
2791.700	96.582	-166.484
2832.306	96.595	-167.469
2873.503	96.585	-168.376
2915.299	96.561	-169.206
2957.703	96.526	-169.966
3000.724	96.482	-170.662
3044.370	96.426	-171.302
3088.652	96.355	-171.890
3133.577	96.275	-172.437
3179.156	96.195	-172.953
3225.398	96.118	-173.447
3272.312	96.043	-173.917
3319.909	95.965	-174.357
3368.198	95.885	-174.766
3417.190	95.806	-175.126
3466.894	95.721	-175.379
3517.321	95.624	-175.428
3568.482	95.544	-175.340
3620.387	95.484	-175.389
3673.046	95.405	-175.539
3726.472	95.317	-175.578
3780.675	95.245	-175.607
3835.666	95.176	-175.737
3891.457	95.102	-175.842
3948.060	95.029	-175.831
4005.486	94.952	-175.707
4063.747	94.865	-175.503
4122.855	94.761	-175.239
4182.824	94.635	-174.934
4243.664	94.488	-174.593
4305.390	94.330	-174.212
4368.013	94.166	-173.786
4431.547	94.005	-173.315
4496.005	93.860	-172.797
4561.401	93.740	-172.232
4627.749	93.631	-171.626
4695.061	93.522	-170.985
4763.352	93.421	-170.305
4832.637	93.328	-169.587
4902.929	93.236	-168.833
4974.244	93.149	-168.047
5046.596	93.082	-167.229
5120.000	93.040	-166.379
5194.472	93.019	-165.496
5270.027	92.999	-164.586
5346.682	92.972	-163.653
5424.451	92.947	-162.700
5503.352	92.933	-161.737
5583.399	92.935	-160.768
5664.612	92.940	-159.797
5747.006	92.941	-158.837
5830.598	92.958	-157.900
5915.406	93.009	-156.998
6001.447	93.092	-156.151
6088.740	93.193	-155.383
6177.303	93.298	-154.719
6267.154	93.413	-154.185
6358.312	93.549	-153.824
6450.796	93.705	-153.680
6544.625	93.867	-153.797
6639.818	94.023	-154.215
6736.397	94.159	-154.957
6834.380	94.260	-156.002
6933.789	94.314	-157.273
7034.643	94.313	-158.640
7136.964	94.252	-159.947
7240.773	94.134	-161.041
7346.093	93.985	-161.791
7452.944	93.846	-162.127
7561.350	93.760	-162.070
7671.332	93.761	-161.728
7782.915	93.868	-161.317
7896.120	94.085	-161.177
8010.971	94.379	-161.773
8127.493	94.652	-163.607
8245.711	94.762	-166.968
8365.647	94.573	-171.481
8487.328	93.994	-175.814
8610.779	93.056	-178.176
8736.026	91.942	-177.432
8863.095	90.918	-173.749
8992.011	90.209	-168.237
9122.803	89.898	-162.206
9255.497	89.930	-156.626
9390.121	90.198	-151.852
9526.704	90.654	-147.770
9665.273	91.321	-144.507
9805.857	92.176	-142.679
9948.487	93.140	-142.870
10093.191	94.110	-145.463
10240.000	94.958	-150.641
10388.944	95.525	-158.113
10540.055	95.671	-166.866
10693.363	95.356	-175.380
10848.902	94.661	177.698
11006.703	93.735	173.013
11166.799	92.740	170.523
11329.224	91.806	169.842
11494.012	91.007	170.527
11661.195	90.354	172.185
11830.812	89.854	174.500
12002.895	89.532	177.204
12177.480	89.403	-179.975
12354.606	89.473	-177.363
12534.309	89.749	-175.404
12716.624	90.236	-174.742
12901.592	90.903	-176.328
13089.250	91.609	178.615
13279.637	92.092	169.366
13472.794	92.069	156.979
13668.760	91.418	144.585
13867.577	90.225	135.401
14069.285	88.709	130.600
14273.928	87.058	129.522
14481.547	85.384	130.993
14692.186	83.783	134.067
14905.889	82.338	138.085
15122.700	81.114	142.612
15342.664	80.180	147.392
15565.829	79.602	152.169
15792.239	79.410	156.659
16021.942	79.574	160.440
16254.986	80.012	162.839
16491.422	80.651	162.725
16731.295	81.352	158.310
16974.656	81.786	147.787
17221.559	81.454	131.947
17472.053	80.011	115.898
17726.189	77.537	104.917
17984.021	74.452	99.974
18245.605	71.250	99.153
18510.994	68.266	100.254
18780.242	65.625	100.449
19053.408	63.224	89.402
19330.547	60.661	7.816
19611.715	57.402	-2.121
19896.975	53.495	-31.612
