* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 20.09.2021 16:43:29
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Tanya R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
8487.328	92.617	-228.793
8610.779	91.786	-232.292
8736.026	90.849	-235.050
8863.095	89.824	-236.947
8992.011	88.741	-237.952
9122.803	87.639	-238.102
9255.497	86.556	-237.476
9390.121	85.516	-236.168
9526.704	84.533	-234.279
9665.273	83.607	-231.928
9805.857	82.730	-229.223
9948.487	81.899	-226.226
10093.191	81.120	-222.957
10240.000	80.407	-219.424
10388.944	79.759	-215.627
10540.055	79.147	-211.556
10693.363	78.557	-207.216
10848.902	77.997	-202.623
11006.703	77.484	-197.807
11166.799	77.031	-192.785
11329.224	76.655	-187.549
11494.012	76.362	-182.103
11661.195	76.130	-176.466
11830.812	75.948	-170.641
12002.895	75.836	-164.631
12177.480	75.800	-158.429
12354.606	75.836	-152.067
12534.309	75.946	-145.607
12716.624	76.141	-139.082
12901.592	76.450	-132.577
13089.250	76.921	-126.204
13279.637	77.642	-120.073
13472.794	78.728	-114.364
13668.760	80.255	-109.387
13867.577	82.152	-105.631
14069.285	84.261	-103.897
14273.928	86.383	-105.543
14481.547	88.233	-112.437
14692.186	89.410	-125.404
14905.889	89.598	-141.785
15122.700	88.802	-156.192
15342.664	87.407	-165.086
15565.829	85.969	-168.669
15792.239	84.912	-168.779
16021.942	84.370	-167.036
16254.986	84.284	-164.580
16491.422	84.638	-162.459
16731.295	85.496	-162.144
16974.656	86.828	-166.220
17221.559	88.153	-178.427
17472.053	88.616	-200.056
17726.189	87.581	-224.449
17984.021	85.089	-241.972
18245.605	81.756	-250.236
18510.994	78.346	-252.566
18780.242	75.351	-252.349
19053.408	72.875	-251.423
19330.547	70.775	-250.622
19611.715	68.904	-250.283
19896.975	67.464	-250.366
