* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 16.09.2021 17:37:13
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Arena L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
4122.855	99.454	20.836
4182.824	99.679	18.532
4243.664	99.824	15.869
4305.390	99.881	12.897
4368.013	99.834	9.720
4431.547	99.674	6.515
4496.005	99.403	3.524
4561.401	99.037	1.016
4627.749	98.582	-0.760
4695.061	98.057	-1.617
4763.352	97.509	-1.457
4832.637	96.984	-0.268
4902.929	96.517	1.873
4974.244	96.149	4.824
5046.596	95.928	8.393
5120.000	95.884	12.356
5194.472	96.023	16.469
5270.027	96.333	20.471
5346.682	96.802	24.089
5424.451	97.425	27.038
5503.352	98.185	29.018
5583.399	99.043	29.732
5664.612	99.927	28.906
5747.006	100.751	26.347
5830.598	101.438	22.070
5915.406	101.910	16.432
6001.447	102.106	10.150
6088.740	102.010	4.098
6177.303	101.661	-1.006
6267.154	101.146	-4.796
6358.312	100.568	-7.235
6450.796	100.003	-8.477
6544.625	99.493	-8.753
6639.818	99.065	-8.294
6736.397	98.732	-7.306
6834.380	98.504	-5.973
6933.789	98.388	-4.455
7034.643	98.391	-2.904
7136.964	98.513	-1.479
7240.773	98.754	-0.368
7346.093	99.121	0.205
7452.944	99.619	-0.047
7561.350	100.235	-1.484
7671.332	100.910	-4.529
7782.915	101.535	-9.561
7896.120	101.965	-16.658
8010.971	102.051	-25.272
8127.493	101.684	-34.183
8245.711	100.858	-41.965
8365.647	99.686	-47.660
8487.328	98.326	-51.029
8610.779	96.918	-52.321
8736.026	95.550	-51.917
8863.095	94.263	-50.181
8992.011	93.085	-47.447
9122.803	92.035	-44.019
9255.497	91.109	-40.089
9390.121	90.303	-35.710
9526.704	89.617	-30.919
9665.273	89.056	-25.802
9805.857	88.631	-20.482
9948.487	88.365	-15.156
10093.191	88.287	-10.153
10240.000	88.398	-5.932
10388.944	88.626	-2.974
10540.055	88.822	-1.487
10693.363	88.852	-1.084
10848.902	88.675	-0.860
11006.703	88.351	0.052
11166.799	88.003	1.969
11329.224	87.740	4.660
11494.012	87.607	7.678
11661.195	87.576	10.666
11830.812	87.628	13.376
12002.895	87.750	15.478
12177.480	87.876	16.739
12354.606	87.916	17.260
12534.309	87.816	17.393
12716.624	87.555	17.597
12901.592	87.157	18.348
13089.250	86.692	20.020
13279.637	86.285	22.752
13472.794	86.099	26.431
13668.760	86.277	30.741
13867.577	86.819	35.228
14069.285	87.604	39.309
14273.928	88.499	42.189
14481.547	89.413	42.786
14692.186	90.218	40.075
14905.889	90.733	33.733
15122.700	90.774	24.629
15342.664	90.225	15.160
15565.829	89.182	8.514
15792.239	88.051	6.217
16021.942	87.347	6.733
16254.986	87.205	6.699
16491.422	87.257	3.608
16731.295	87.096	-2.569
16974.656	86.569	-10.425
17221.559	85.684	-18.591
17472.053	84.478	-26.064
17726.189	83.002	-32.040
17984.021	81.344	-35.890
18245.605	79.650	-37.311
18510.994	78.179	-36.583
18780.242	77.293	-35.494
19053.408	76.981	-37.314
19330.547	76.698	-42.796
19611.715	76.245	-50.108
19896.975	75.815	-56.432
